EVENT_ID_CNTY,EVENT_DATE,YEAR,TIME_PRECISION,DISORDER_TYPE,EVENT_TYPE,SUB_EVENT_TYPE,ACTOR1,ASSOC_ACTOR_1,INTER1,ACTOR2,ASSOC_ACTOR_2,INTER2,INTERACTION,CIVILIAN_TARGETING,ISO,REGION,COUNTRY,ADMIN1,ADMIN2,ADMIN3,LOCATION,LATITUDE,LONGITUDE,GEO_PRECISION,SOURCE,SOURCE_SCALE,NOTES,FATALITIES,TAGS,TIMESTAMP
GDELT,19-September-2023,2023,,Strategic developments,Strategic developments,Other,Wagner Group,CENTRAL AFRICAN REPUBLIC,,WALL STREET JOURNAL,,43,,,,,Libya,,,,,25.0,17.0,,https://themedialine.org/news/future-of-paramilitary-wagner-group-unclear-after-leaders-death/,,Host a visit,,,
GDELT,05-June-2023,2023,,Strategic developments,Strategic developments,Other,Wagner Group,MOSCOW,,MILITARY,,51,,,,,Libya,,,,,32.8925,13.18,,https://www.jacksonprogress-argus.com/news/world_nation/putin-gains-influence-in-oil-rich-libya-as-us-struggles-to-oust-wagner-group/article_01c4a876-87b6-554a-a7fc-938fd793853e.html,,Praise or endorse,,,
GDELT,05-June-2023,2023,,Political violence,Violence against civilians,Unspecified,Wagner Group,LIBYA,,ISLAM,,180,,,,,Libya,,,,,32.8925,13.18,,https://www.jacksonprogress-argus.com/news/world_nation/putin-gains-influence-in-oil-rich-libya-as-us-struggles-to-oust-wagner-group/article_01c4a876-87b6-554a-a7fc-938fd793853e.html,,Use unconventional violence- not specified below,,,
GDELT,05-June-2023,2023,,Strategic developments,Appeal,Unspecified,Wagner Group,LIBYA,,MILITARY,,20,,,,,Libya,,,,,32.8925,13.18,,https://www.jacksonprogress-argus.com/news/world_nation/putin-gains-influence-in-oil-rich-libya-as-us-struggles-to-oust-wagner-group/article_01c4a876-87b6-554a-a7fc-938fd793853e.html,,Make an appeal or request- not specified below,,,
GDELT,05-June-2023,2023,,Strategic developments,Appeal,Unspecified,Wagner Group,LIBYA,,MILITARY,,20,,,,,Libya,,,,,32.8925,13.18,,https://www.jacksonprogress-argus.com/news/world_nation/putin-gains-influence-in-oil-rich-libya-as-us-struggles-to-oust-wagner-group/article_01c4a876-87b6-554a-a7fc-938fd793853e.html,,Make an appeal or request- not specified below,,,
GDELT,05-June-2023,2023,,Political violence,Violence against civilians,Unspecified,Wagner Group,LIBYA,,,,180,,,,,Libya,,,,,32.8925,13.18,,https://www.jacksonprogress-argus.com/news/world_nation/putin-gains-influence-in-oil-rich-libya-as-us-struggles-to-oust-wagner-group/article_01c4a876-87b6-554a-a7fc-938fd793853e.html,,Use unconventional violence- not specified below,,,
GDELT,05-June-2023,2023,,Strategic developments,Strategic developments,Other,Wagner Group,LIBYA,,,,51,,,,,Libya,,,,,32.8925,13.18,,https://www.jacksonprogress-argus.com/news/world_nation/putin-gains-influence-in-oil-rich-libya-as-us-struggles-to-oust-wagner-group/article_01c4a876-87b6-554a-a7fc-938fd793853e.html,,Praise or endorse,,,
GDELT,05-June-2023,2023,,Strategic developments,Strategic developments,Other,Wagner Group,EGYPT,,LIBYA,,51,,,,,Libya,,,,,32.8925,13.18,,https://www.jacksonprogress-argus.com/news/world_nation/putin-gains-influence-in-oil-rich-libya-as-us-struggles-to-oust-wagner-group/article_01c4a876-87b6-554a-a7fc-938fd793853e.html,,Praise or endorse,,,
GDELT,05-June-2023,2023,,Strategic developments,Express Intention,Political change,Wagner Group,EGYPT,,LIBYA,,36,,,,,Libya,,,,,32.8925,13.18,,https://www.jacksonprogress-argus.com/news/world_nation/putin-gains-influence-in-oil-rich-libya-as-us-struggles-to-oust-wagner-group/article_01c4a876-87b6-554a-a7fc-938fd793853e.html,,Express intent to meet or negotiate,,,
GDELT,05-June-2023,2023,,Strategic developments,Express Intention,Political change,Wagner Group,LIBYA,,EGYPT,,36,,,,,Egypt,,,,,27.9667,30.85,,https://www.jacksonprogress-argus.com/news/world_nation/putin-gains-influence-in-oil-rich-libya-as-us-struggles-to-oust-wagner-group/article_01c4a876-87b6-554a-a7fc-938fd793853e.html,,Express intent to meet or negotiate,,,
GDELT,05-June-2023,2023,,Strategic developments,Express Intention,Political change,Wagner Group,EGYPT,,,,36,,,,,Egypt,,,,,27.9667,30.85,,https://www.jacksonprogress-argus.com/news/world_nation/putin-gains-influence-in-oil-rich-libya-as-us-struggles-to-oust-wagner-group/article_01c4a876-87b6-554a-a7fc-938fd793853e.html,,Express intent to meet or negotiate,,,
GDELT,05-June-2023,2023,,Strategic developments,Express Intention,Political change,Wagner Group,,,EGYPT,,36,,,,,Egypt,,,,,27.9667,30.85,,https://www.jacksonprogress-argus.com/news/world_nation/putin-gains-influence-in-oil-rich-libya-as-us-struggles-to-oust-wagner-group/article_01c4a876-87b6-554a-a7fc-938fd793853e.html,,Express intent to meet or negotiate,,,
GDELT,25-July-2023,2023,,Strategic developments,Strategic developments,Other,Wagner Group,AFRICA,,RUSSIA,,51,,,,,Congo,,,,,-1.0,15.0,,https://www.sent-trib.com/2023/07/24/russia-wants-allies-so-it-is-hosting-an-africa-summit-food-security-and-wagner-are-key-questions/,,Praise or endorse,,,
GDELT,26-July-2023,2023,,Strategic developments,Strategic developments,Other,Wagner Group,AFRICA,,MILITARY,,51,,,,,Central African Republic,,,,,7.0,21.0,,https://www.thetimes.co.uk/article/russia-wagner-group-uk-african-countries-british-mps-8mgzzg020,,Praise or endorse,,,
GDELT,28-June-2023,2023,,Political violence,Violence against civilians,Attack,Wagner Group,FIGHTER,,,,1822,,,,,Central African Republic,,,,,4.36667,18.5833,,https://www.economist.com/middle-east-and-africa/2023/06/27/what-next-for-wagners-african-empire,,Torture,,,
GDELT,28-June-2023,2023,,Strategic developments,Strategic developments,Other,Wagner Group,ETHNIC GROUP,,PRESIDENT,,90,,,,,Central African Republic,,,,,4.36667,18.5833,,https://www.economist.com/middle-east-and-africa/2023/06/27/what-next-for-wagners-african-empire,,Investigate- not specified below,,,
GDELT,28-June-2023,2023,,Strategic developments,Strategic developments,Other,Wagner Group,CENTRAL AFRICAN REPUBLIC,,,,10,,,,,Central African Republic,,,,,4.36667,18.5833,,https://www.economist.com/middle-east-and-africa/2023/06/27/what-next-for-wagners-african-empire,,Make statement- not specified below,,,
CEN49759,18-February-2024,2024,2.0,Political violence,Violence against civilians,Sexual violence,Wagner Group,,8.0,Civilians (Central African Republic),Women (Cameroon),7,78.0,Civilian targeting,140.0,Middle Africa,Central African Republic,Ouham-Pende,Bocaranga,Bocaranga,Bocaranga,6.983,15.646,1.0,Corbeau News,National,"Around 18 February 2024 (as reported), 10 Wagner mercenaries raped and injured a girl in Bocaranga (Bocaranga, Bocaranga, Ouham-Pende).",0.0,women targeted: girls,1708988307.0
CEN49749,13-February-2024,2024,2.0,Political violence,Violence against civilians,Attack,Wagner Group,,8.0,Civilians (Central African Republic),,7,78.0,Civilian targeting,140.0,Middle Africa,Central African Republic,Bangui,Bangui,Bangui,Bangui,4.361,18.555,1.0,Corbeau News,National,"Around 13 February 2024 (as reported), the Wagner mercenaries beat 3 civilians at their underground prison in Camp de Roux in Bangui (Bangui, Bangui, Bangui). The victims had been arrested from various locations in Bangui. The victims also say that the mercenaries injected them with an unknown substance.",0.0,,1708383822.0
CEN49736,29-January-2024,2024,2.0,Political violence,Violence against civilians,Sexual violence,Wagner Group,,8.0,Civilians (Central African Republic),Muslim Group (Central African Republic); Women (Central African Republic),7,78.0,Civilian targeting,140.0,Middle Africa,Central African Republic,Nana-Mambere,Bouar,Herman-Brousse,Bouar,5.931,15.593,1.0,Corbeau News,National,"Around 29 January 2024 (as reported), Wagner group forces sexually abused a young woman in Bouar (Herman-Brousse, Bouar, Nana-Mambere). She had been abducted from her home in the Haoussa neighborhood in Bouar.",0.0,sexual violence,1707826157.0
CEN49727,25-January-2024,2024,1.0,Strategic developments,Strategic developments,Looting/property destruction,Wagner Group,,8.0,Civilians (Central African Republic),,7,78.0,,140.0,Middle Africa,Central African Republic,Nana-Mambere,Baboua,Fo,Gallo,5.8,15.17,2.0,Corbeau News,National,"Looting: On 25 January 2024, Wagner mercenaries looted motorbikes, kitchen utensils and other civilian items in Badiou, 40 kilometers from Gallo (Fo, Baboua, Nana-Mambere).",0.0,,1706579750.0
CEN49731,25-January-2024,2024,1.0,Political violence,Violence against civilians,Abduction/forced disappearance,Wagner Group,,8.0,Civilians (Central African Republic),Miners (Central African Republic); Labor Group (Central African Republic),7,78.0,Civilian targeting,140.0,Middle Africa,Central African Republic,Lobaye,Boganangone,Boganangone,Mbankoe,4.835,17.012,1.0,Corbeau News,National,"On 25 January 2024, Wagner mercenaries abducted a mining artisan collector, Mbankoe (Boganangone, Boganangone, Lobaye). His whereabouts are unknown but it is believed that he was taken to Boda.",0.0,,1706579750.0
CEN49716,16-January-2024,2024,1.0,Strategic developments,Strategic developments,Arrests,Wagner Group,,8.0,Civilians (Central African Republic),Government of the Central African Republic (2016-),7,78.0,,140.0,Middle Africa,Central African Republic,Nana-Mambere,Bouar,Herman-Brousse,Bouar,5.931,15.593,1.0,Corbeau News,National,"On 16 January 2024, the Wagner mercenaries arrested the deputy mayor of Bohong in Bouar (Herman-Brousse, Bouar, Nana-Mambere) after he travelled to retrieve his looted motorbike from the Wagner mercenaries. He was held in a metal container for 24 hours before being released.",0.0,,1705978239.0
CEN49717,16-January-2024,2024,1.0,Strategic developments,Strategic developments,Looting/property destruction,Wagner Group,,8.0,Civilians (Central African Republic),,7,78.0,,140.0,Middle Africa,Central African Republic,Nana-Mambere,Bouar,Herman-Brousse,Bouar,5.931,15.593,2.0,Corbeau News,National,"Looting: On 16 January 2024, Wagner mercenaries looted motorbikes, cooking pots and mattresses from every civilian home in Forte, 50 kilometers from Bouar (Herman-Brousse, Bouar, Nana-Mambere).",0.0,,1705978239.0
CEN49699,06-January-2024,2024,2.0,Strategic developments,Strategic developments,Arrests,Wagner Group,,8.0,Civilians (Central African Republic),Damalango Communal Group (Central African Republic),7,78.0,,140.0,Middle Africa,Central African Republic,Haute-Kotto,Bria,Samba-Boungou,Bria,6.537,21.991,2.0,Corbeau News,National,"Around 6 January 2024 (as reported), Wagner mercenaries arbitrarily arrested 3 village chiefs in Damalango, near Bria (Samba-Boungou, Bria, Haute-Kotto).",0.0,,1705371871.0
CEN49705,06-January-2024,2024,1.0,Strategic developments,Strategic developments,Looting/property destruction,Wagner Group,,8.0,Civilians (Central African Republic),Miners (Central African Republic),7,78.0,,140.0,Middle Africa,Central African Republic,Haute-Kotto,Bria,Samba-Boungou,Bria,6.537,21.991,2.0,Corbeau News,National,"Looting: On 6 January 2024, Wagner mercenaries looted items including motorbikes. Bikes, sewing machines, pumps, sheep and other goods in Aigbando, 70 kilometers from Bria (Samba-Boungou, Bria, Haute-Kotto) from civilians including miners.",0.0,,1705371871.0
CEN49688,03-January-2024,2024,2.0,Political violence,Violence against civilians,Attack,Wagner Group,,8.0,Civilians (Central African Republic),Labor Group (Central African Republic),7,78.0,Civilian targeting,140.0,Middle Africa,Central African Republic,Bangui,Bangui,Arrondissement 1,Bangui,4.362,18.587,1.0,Corbeau News,National,"Around 3 January 2024 (as reported), Wagner mercenaries tortured truck drivers at Roux military prison camp in Bangui (Arrondissement 1, Bangui, Bangui). One of the truck drivers had resigned and he was shot in the leg when he had come to collect his payments and brought to the military prison. The victims were later released from the military prison but taken to the OCRB office.",0.0,,1704766910.0
CEN49677,26-December-2023,2023,2.0,Strategic developments,Strategic developments,Arrests,Wagner Group,,8.0,Military Forces of the Central African Republic (2016-) Gendarmerie,,1,18.0,,140.0,Middle Africa,Central African Republic,Nana-Mambere,Bouar,Herman-Brousse,Bouar,5.931,15.593,1.0,Corbeau News,National,"Around 26 December 2023 (as reported), Wagner mercenaries arrested a gendarmerie brigade commander in Bouar (Herman-Brousse, Bouar, Nana-Mambere). He is accused of conspiring to kill the company commander of the Berberati gendarmerie.",0.0,,1704766909.0
CEN49669,25-December-2023,2023,1.0,Political violence,Violence against civilians,Abduction/forced disappearance,Wagner Group,,8.0,Civilians (Central African Republic),Women (Central African Republic),7,78.0,Civilian targeting,140.0,Middle Africa,Central African Republic,Nana-Mambere,Bouar,Herman-Brousse,Bouar,5.931,15.593,2.0,Corbeau News,National,"On 25 December 2023, Wagner mercenaries attacked Mboula and Yoro, coded to Bouar (Herman-Brousse, Bouar, Nana-Mambere) and abducted three residents including two young women and a young man. The mercenaries looted private residences, the whereabouts of the abductees are unknown.",0.0,,1704766906.0
CEN49675,20-December-2023,2023,2.0,Strategic developments,Strategic developments,Looting/property destruction,Wagner Group,Military Forces of the Central African Republic (2016-),8.0,Civilians (Central African Republic),,7,78.0,,140.0,Middle Africa,Central African Republic,Nana-Mambere,Bouar,Herman-Brousse,Bouar,5.931,15.593,2.0,Corbeau News,National,"Looting: Around 20 December 2023 (as reported), Wagner mercenaries and FACA soldiers looted private residences and isolated villages around Bouar (Herman-Brousse, Bouar, Nana-Mambere). 9 FACA soldiers were arrested by the gendarmerie forces for the looting.",0.0,,1704766907.0
CEN49676,20-December-2023,2023,2.0,Political violence,Violence against civilians,Attack,Wagner Group,,8.0,Civilians (Central African Republic),,7,78.0,Civilian targeting,140.0,Middle Africa,Central African Republic,Bangui,Bangui,Bangui,Bangui,4.361,18.555,1.0,Corbeau News,National,"Around 20 December 2023 (as reported), Wagner mercenaries fired shots at the Roux camp military camp in Bangui (Arrondissement 1, Bangui, Bangui). The reason for the gunshots is unknown. Casualties unknown.",0.0,,1704766907.0
CEN49678,19-December-2023,2023,2.0,Strategic developments,Strategic developments,Arrests,Wagner Group,,8.0,Military Forces of the Central African Republic (2016-),,1,18.0,,140.0,Middle Africa,Central African Republic,Bangui,Bangui,Bangui,Bangui,4.361,18.555,1.0,Corbeau News,National,"Around 19 December 2023 (as reported), Wagner mercenaries arrested a FACA captain on suspicions of a plot to assassinate the president in collaboration with the World Bank at Roux camp military camp in Bangui (Arrondissement 1, Bangui, Bangui).",0.0,,1704766909.0
CEN49660,07-December-2023,2023,2.0,Political violence,Violence against civilians,Attack,Wagner Group,,8.0,Civilians (Central African Republic),Labor Group (Central African Republic); Miners (Central African Republic),7,78.0,Civilian targeting,140.0,Middle Africa,Central African Republic,Ouaka,Bambari,Danga-Gboudou,Ndassima,6.139,20.778,1.0,Corbeau News; Radio Ndeke Luka,National,"Around 7 December 2023 (as reported), the Wagner mercenaries tortured 2 tanker drivers in Ndassima (Danga-Gboudou, Bambari, Ouaka). The drivers had transported fuel for the mercenaries but the mercenaries accused the drivers of stealing and selling the fuel, they were arrested by the mercenaries and taken to containers where they were tortured and their clothes were given to their families.",0.0,,1702339523.0
CEN49655,27-November-2023,2023,1.0,Strategic developments,Strategic developments,Looting/property destruction,Wagner Group,,8.0,Civilians (Central African Republic),Labor Group (Central African Republic); Miners (Central African Republic),7,78.0,,140.0,Middle Africa,Central African Republic,Nana-Mambere,Baboua,Baboua,Baboua,5.798,14.828,2.0,Corbeau News,National,"Property destruction: On 27 November 2023, the Wagner mercenaries destroyed local business and mining installations in Kpeori near Loungou mining site 27 kilometers from Baboua (Baboua, Baboua, Nana-Mambere) as a bid to ban mining activities in the area.",0.0,,1701732576.0
CEN49645,15-November-2023,2023,1.0,Strategic developments,Strategic developments,Looting/property destruction,Wagner Group,,8.0,Civilians (Central African Republic),,7,78.0,,140.0,Middle Africa,Central African Republic,Nana-Mambere,Baboua,Fo,Gallo,5.8,15.17,2.0,Corbeau News,National,"Looting: On 15 November 2023, Wagner mercenaries looted dozens of civilians of their possessions, including gold, silver and motorbikes at Ngbandio, coded to Gallo (Fo, Baboua, Nana-Mambere). The mercenaries surrounded the area.",0.0,,1701129688.0
CEN49624,28-October-2023,2023,1.0,Political violence,Violence against civilians,Attack,Wagner Group,,8.0,Civilians (Central African Republic),,7,78.0,Civilian targeting,140.0,Middle Africa,Central African Republic,Nana-Mambere,Bouar,Herman-Brousse,Bouar,5.931,15.593,2.0,Corbeau News,National,"On 28 October 2023, Wagner mercenaries fired sporadically in Santoua, just 25 kilometres from Bouar (Herman-Brousse, Bouar, Nana-Mambere). No casualties were reported. Some civilians were arrested and stripped of their belongings including six motorbikes, money and other valuables. Some civilians fled to the forest.",0.0,,1699385312.0
CEN49642,27-October-2023,2023,1.0,Political violence,Explosions/Remote violence,Remote explosive/landmine/IED,Wagner Group,,8.0,Civilians (Central African Republic),,7,78.0,Civilian targeting,140.0,Middle Africa,Central African Republic,Nana-Mambere,Baoro,Bawi Tedoa,Baoro,5.667,15.967,1.0,Corbeau News,National,"On 27 October 2023, a remote explosive detonated at a small cafe in Baoro (Bawi Tedoa, Baoro, Nana-Mambere). There were no fatalities. A dozen young people were seriously injured. It is suspected that the youth worked for the Wagner mercenaries and had found a mine at their camp. They had taken the mine to the cafe to show to their friends when it detonated.",0.0,,1700524094.0
CEN49587,03-October-2023,2023,1.0,Strategic developments,Strategic developments,Other,Wagner Group,Military Forces of the Central African Republic (2016-),8.0,,,0,80.0,,140.0,Middle Africa,Central African Republic,Ouham,Kabo,Sido,Kabo,7.698,18.63,1.0,Corbeau News,National,"Other: On 3 October 2023, the Wagner mercenaries and the FACA forces carried out a military manoeuvre in Kabo (Sido, Kabo, Ouham). There were no fatalities. The reason for the military exercise is believed to be a show of force and intimidation aimed at Chadian forces and armed groups.",0.0,,1696869398.0
CEN49541,11-September-2023,2023,1.0,Political violence,Explosions/Remote violence,Air/drone strike,Wagner Group,Military Forces of the Central African Republic (2016-),8.0,CPC: Coalition of Patriots for Change,"RRR: Return, Reclamation and Rehabilitation",3,38.0,,140.0,Middle Africa,Central African Republic,Nana-Mambere,Baboua,Baboua,Nguia-Bouar,5.216,14.694,1.0,Corbeau News,National,"On 11 September 2023, Wagner mercenaries supported by the military force carried out airstrikes against 3R affiliated with the CPC militants in Nguia-Bouar (Baboua, Baboua, Nana-Mambere). Casualties unknown. Many of the militants were able to escape.",0.0,,1695050130.0
